OPIS Truckstop ID,latitude,longitude,Retail Price
67603,43.2855122,-80.4507012,4.456476258333333
67612,46.8751,-114.0214,3.609
67613,42.5195,-92.4536,3.524
67614,44.0378,-92.6409,3.574
67615,44.4453,-92.2796,3.549
67616,44.278,-88.3892,3.30233333
67617,36.3131076,-86.8652772,3.349
67618,41.5889,-84.4306,3.66233333
67619,41.5889,-84.4306,3.66233333
67620,34.7231,-97.2281,3.649
67621,47.5022,-111.2996,3.63566666
67622,46.6638,-122.965,4.589
67623,47.7213,-116.9384,3.74566666
67624,39.7366,-104.4286,3.32566666
67625,30.7891,-85.3644,3.5709999999999997
67626,44.8855,-94.3768,3.279
67627,28.7752,-82.0075,3.27233333
67628,41.1950369,-87.1986403,3.51233333
67629,45.210202,-93.6648083,3.29733333
67630,44.0293,-88.1625,3.36566666
67634,37.5885,-99.4754,3.46566666
67635,41.5377,-83.6413,3.76066666
67636,38.5996,-95.2636,3.251
67637,40.8472,-73.9966,3.219
67641,36.7196,-82.796,3.55733333
67642,39.2678,-81.0551,3.699
67643,36.2336,-80.8351,2.859
67644,32.1235368,-81.4856673,3.03233333
67645,29.6804,-82.3459,3.899
67647,40.3653,-80.6519,3.69233333
67650,39.9524,-90.2108,3.759
67651,36.9328,-90.7477,3.424
67652,39.1235,-94.7443,3.999
67655,30.2887,-89.7828,3.189
67656,44.3506,-89.0719,3.45733333
67657,44.295,-92.6736,3.524
67658,42.798123,-79.1128169,4.299
67664,32.455,-97.5302,2.98233333
67665,39.913,-95.7913,3.499
67666,35.4676,-97.5136,2.879
67668,29.7949,-90.8146,3.399
67669,33.6262,-116.1309,4.279
67676,34.2741,-92.1006,3.16566666
67677,30.665,-96.3807,3.199
67678,41.5202,-83.3619,3.66233333
67682,39.4645,-98.1082,3.359
67683,40.8613,-99.9863,3.03233333
67684,42.1866,-93.5863,3.06233333
67685,41.9662,-91.6783,3.499
67686,38.1401,-97.427,3.199
67690,31.6809,-96.4833,3.099
67695,38.1906,-83.4466,3.599
67697,34.1334,-79.9408,3.999
67698,46.1843,-103.4029,3.53233333
67699,32.5506,-92.9218,3.249
67701,46.8973,-97.2128,3.31566666
67702,28.2144905,-82.44559288,3.49566666
67703,27.979,-82.7623,3.37733333
67705,40.4539249,-74.476545,3.18566666
67706,40.6658,-74.1913,3.599
67707,40.6251,-74.2383,3.429
67711,29.58,-90.7059,3.06233333
67712,44.3219,-96.9219,3.279
67715,35.3862,-99.4301,2.969
67716,44.5559,-94.2133,3.46566666
67718,31.1055,-85.6916,3.599
67720,34.2202,-80.2483,3.309
67721,42.3517,-88.8353,3.499
67723,31.5065,-82.8544,3.45733333
67724,37.2689,-93.1183,3.37233333
67726,35.5943,-77.376,3.13233333
67727,35.5943,-77.376,2.944
67728,35.303,-77.1567,3.37566666
67729,35.9685,-77.804,3.43233333
67732,41.8379,-96.7057,3.21566666
67734,41.5993,-98.9166,3.299
67735,35.8444,-97.9386,3.19066666
67736,31.5136,-106.1521,3.23566666
67738,31.5803,-90.4432,3.11566666
67739,27.9562,-97.9386,3.06566666
67742,32.0243,-102.1147,3.459
67743,33.1597,-99.732,3.539
67744,26.2964,-97.9269,3.169
67745,26.2039,-98.3256,3.259
67746,26.2039,-98.3256,2.869
67747,31.1322,-99.37,3.599
67748,31.8801,-102.3448,3.069
67749,32.0243,-102.1147,3.06566666
67750,25.9975,-97.458,2.999
67753,27.3251,-98.6857,3.28566666
67754,36.2318,-79.9834,3.699
67755,32.8168,-79.9687,3.23233333
67757,32.3846,-88.6896,3.049
67758,38.5944,-83.3245,3.599
67762,34.4293,-100.2516,2.91566666
67763,34.954,-89.5256,3.399
67764,34.964,-97.9447,3.229
67766,37.3865,-79.7252,3.36566666
67768,37.9309,-86.9027,3.499
67769,60.721571,-135.054932,3.996618676666667
67771,36.1141,-77.1811,3.399
67772,31.5803,-90.4432,3.199
67774,40.6251,-74.2383,3.37566666
67777,30.3322,-81.6749,3.34233333
67779,40.2537,-103.7903,3.439
67782,35.4854,-82.9996,3.599
67783,40.0239,-76.5312,3.989
67784,40.295,-90.0566,3.799
67787,32.0243,-102.1147,2.999
67789,41.5497,-112.1227,3.419
67791,36.5224,-82.5454,3.899
67792,-45.2207747,-79.1128169,3.22566666
67793,41.0304,-93.784,3.449
67794,39.7709,-89.654,3.3689999999999998
67795,41.3555,-88.8261,3.299
67797,32.0256,-93.3406,3.15566666
67798,31.4508,-85.6473,3.599
67801,39.1413,-84.506,3.099
67804,31.2915,-85.7117,3.399
67806,31.5803,-90.4432,3.149
67811,32.6871,-97.0208,3.024
67813,40.3395,-88.7628,3.479
67815,39.6022,-86.3681,3.929
67818,34.7256,-92.3577,3.24233333
67819,43.1468,-95.1534,3.46566666
67820,34.0176717,-78.267499,3.289
67821,38.5595201,-83.5760258,3.35233333
67822,34.9582,-82.4412,3.19233333
67823,35.677,-90.5259,3.40733333
67824,31.8021,-85.9664,3.799
67826,44.3219,-96.9219,3.319
67827,32.0885,-84.6625,3.199
67829,43.1726,-89.0613,3.49733333
67832,34.2692,-88.7318,3.189
67833,37.3405,-95.2958,3.299
67835,36.0956,-79.8271,3.08233333
67837,30.0758,-97.8487,3.41566666
67839,26.109,-98.2464,3.21566666
67841,35.4875,-79.177,3.049
67842,43.9734,-75.9094,4.099
67844,39.0127,-75.5765,3.219
67846,45.4137,-87.6091,3.419
67847,42.4854,-91.4557,3.579
67848,32.9696,-86.7339,3.299
67849,36.107,-91.1074,3.199
67850,37.9373548,-79.2328102,3.539
67854,34.7808,-84.7835,3.499
67855,38.0018,-84.1908,2.90733333
67859,27.2243,-98.1452,3.459
67860,34.0576,-89.9132,2.999
67861,41.0175,-93.3097,3.539
67862,39.8433,-85.426,3.399
67865,25.9023168,-80.2503271,3.699
67866,32.6187,-93.2762,3.01233333
67868,30.7009,-95.5567,2.979
67871,40.4517,-109.5378,3.599
67872,34.0053,-88.7479,3.099
67874,40.2297,-76.8764,3.899
67875,35.0713,-91.8998,3.299
67876,36.1317,-97.0742,2.954
67877,35.9687,-86.5264,3.03233333
67879,30.0849,-94.1451,3.499
67883,29.7013,-91.2377,3.399
67884,36.8225,-107.971,3.77566666
67886,39.3105,-108.2049,3.44233333
67887,30.0109,-90.2549,3.099
67890,36.8437,-94.3758,3.05566666
67892,35.3763,-90.2704,3.46566666
67894,28.7672,-81.8962,3.57233333
67897,31.854,-103.0924,3.039
67900,33.4288,-81.8905,3.349
67906,38.063,-94.6929,3.199
67908,37.9381,-104.8451,3.349
67910,39.7275,-75.4691,3.399
67917,30.8926,-102.8842,3.379
67918,39.11380655,-75.148688,3.079
67922,32.6187,-93.2762,3.399
67923,42.1003,-88.9941,3.599
67924,43.6332,-95.9329,3.19066666
67925,30.442,-91.1311,3.899
67927,44.9094,-97.1532,3.38233333
67929,28.014,-82.1201,3.32566666
67930,30.1995,-85.6003,3.29066666
67931,31.5432,-82.4745,3.599
67932,33.5088,-88.4096,3.01566666
67933,28.6114,-82.0493,3.33566666
67934,30.83,-90.6698,3.099
67935,30.6286,-87.0522,3.23233333
67938,41.7187,-112.189,3.45566666
67939,41.0307,-76.2995,3.36566666
67940,40.4884,-78.7264,3.524
67941,35.4905,-95.3087,3.639
67943,39.9706,-86.3612,3.62233333
67949,34.6433,-82.4588,3.18233333
67952,26.8941,-82.0513,3.399
67957,25.8696,-80.3045,3.47233333
67965,31.1113,-87.0737,3.399
67968,33.4928,-84.9137,3.699
67974,30.2286,-93.3566,3.83233333
67976,44.953,-88.0476,3.28233333
67977,42.2328,-96.2247,3.109
67994,31.3358,-83.0446,3.46566666
67997,32.6476,-83.7539,3.199
68002,40.1235,-102.7161,3.449
68005,41.5582,-73.0361,4.179
68007,36.3189,-91.4794,3.269
68008,36.237644,-79.986291,3.399
68009,34.52907115,-93.03014017,3.369
68012,38.8072,-75.59,3.259
68016,33.5722,-112.0892,3.299
68017,34.5849,-112.4473,3.739
68019,25.784,-80.2101,3.479
68020,30.2809,-82.1253,3.499
68026,41.102,-87.8643,3.449
68029,34.9136,-85.1215,3.09233333
68030,33.3645,-82.0708,3.499
68031,41.7237,-88.3633,3.599
68033,33.3645,-82.0708,3.28233333
68036,42.8417577,-70.8606083,3.599
68040,41.6916,-85.9627,3.689
68043,39.3436,-76.4253,3.139
68048,42.8224,-95.8068,3.299
68052,42.3119,-95.2545,3.31566666
68053,43.4871,-112.0362,3.40733333
68055,41.7092,-86.869,3.399
68062,47.1581,-100.7842,3.899
68065,37.5774,-101.3546,3.399
68067,40.9218,-98.3586,3.30733333
68068,41.9831,-98.0828,3.13733333
68070,31.1324,-93.2673,3.449
68072,42.8121,-85.7279,3.739
68073,42.826,-103.0025,3.699
68076,30.2233,-92.6582,2.999
68079,41.7977,-85.6485,3.579
68080,30.954,-92.1884,3.399
68081,29.6821,-90.5559,3.459
68091,43.0045289,-71.348398,3.799
68093,41.8994,-84.0447,3.599
68095,42.7987,-83.622,4.699
68100,42.9619,-85.6562,3.739
68102,40.8247,-74.0613,3.16233333
68107,45.8368,-92.9682,3.549
68110,41.2809,-82.038,3.749
68112,44.9497487,-93.0931028,3.61733333
68113,41.6192,-83.7081,3.549
68114,39.9325409,-79.1128169,3.14566666
68116,44.9635,-93.2678,3.799
68122,48.8445,-95.7625,3.499
68124,40.9736,-81.785,3.659
68129,39.7686055,-94.8466322,3.199
68133,37.0757,-94.5018,3.069
68140,36.8849,-104.4396,3.499
68147,34.4909,-89.0201,3.249
68148,30.4274,-89.0704,2.944
68151,37.1148,-93.0742,3.05233333
68154,41.102,-87.8643,3.4589999999999996
68155,40.9141,-77.7683,3.729
68156,40.0077,-75.1339,3.999
68157,40.2074,-74.78,3.899
68158,40.5004,-75.97,3.639
68161,41.6795,-77.069,3.684
68165,39.4737,-118.7779,3.549
68167,43.010065,-76.7032833,3.999
68169,39.5497,-119.8483,3.949
68174,42.2275753,-75.918253,3.999
68177,41.0307,-76.2995,3.36566666
68178,32.273,-90.0918,3.389
68179,33.8963,-89.0031,3.399
68180,40.9505,-75.9725,3.86233333
68185,40.413,-76.4806,3.749
68188,41.8761434,-75.7265607,3.589
68189,35.4912,-85.012,3.399
68191,40.5082,-78.4007,3.539
68196,36.4625,-83.5669,3.299
68211,35.1984,-101.8316,2.869
68212,34.9442,-81.9251,3.099
68213,33.0504,-96.2279,2.80066666
68215,29.857,-94.3185,2.899
68217,33.8401,-79.0431,3.184
68225,35.9096,-100.3838,3.299
68227,36.6778,-76.3023,3.52566666
68234,36.953,-81.0881,3.26566666
68235,44.93541675,-72.12028401,3.539
68236,28.6675,-99.1765,3.099
68243,47.2431,-122.4531,4.599
68245,26.2448,-97.7257,2.91233333
68253,31.6289,-103.0403,2.859
68256,33.4707,-94.2842,2.81733333
68257,41.0983,-88.4249,3.4530000000000003
68258,26.1599,-97.9877,3.03566666
68260,32.4068,-97.2149,2.844
68261,29.7254,-99.7631,2.949
68266,40.7626,-87.9975,3.169
68268,33.4314,-112.6429,3.37233333
68270,37.5644,-90.2988,2.99066666
68271,34.4441,-77.8909,3.619
68273,33.0753,-106.0175,2.999
68274,31.3085,-96.8934,2.999
68276,43.0563,-92.3153,3.449
68277,36.2438,-93.1198,3.599
68279,43.5947898,-79.1128169,3.599
68282,31.3102,-86.4781,3.48566666
68283,45.1412662,-74.4999495,4.735180215
68290,33.799,-83.7161,3.999
68292,32.0736,-84.2248,3.299
68294,40.9506,-90.3763,3.499
68298,41.5905,-87.3473,3.56566666
68301,29.5891,-97.9676,3.179
68302,33.1859958,-80.5756534,3.519
68303,45.1365,-90.3436,3.40066666
68306,44.2752,-105.4982,3.459
68307,43.6531,-96.2148,3.239
68308,43.0812,-88.7702,3.219
68311,34.4149,-78.9114,3.159
68314,30.6638,-97.9063,2.909
68315,35.2348,-96.6493,2.859
68316,34.9136,-85.1215,3.07566666
68318,30.4456,-91.2098,3.039
68319,44.7318,-92.8538,3.569
68321,29.0574,-99.0069,2.999
68323,29.5726,-98.143,2.999
68328,36.6769,-97.3235,3.099
68330,47.0846,-119.86,3.694
68332,36.1126365,-80.0144842,2.95733333
68333,38.9237,-79.8541,3.499
68335,36.215781,-85.837065,3.599
68337,41.4728,-87.3196,3.88566666
68339,29.9704,-98.9046,3.21233333
68343,35.3862,-99.4301,2.969
68347,38.6280278,-90.1910154,2.909
68348,34.9442,-81.9251,3.089
68349,42.781,-96.1733,3.269
68350,31.9659,-94.0504,3.43233333
68354,36.9328,-90.7477,3.409
68359,33.8508,-87.271,3.55566666
68360,40.0077,-75.1339,4.049
68361,36.2942,-76.236,3.499
68362,39.9114,-77.5652,3.859
68364,44.8107911,-79.1128169,3.539
68365,34.1787,-82.3774,3.619
68366,36.8394,-86.895,3.199
68367,31.9876,-106.5933,3.449
68368,40.897,-97.4619,2.799
68369,35.4991,-93.8438,3.29733333
68370,41.8310404,-79.1128169,3.799
68372,40.464,-86.1277,3.799
68375,38.4362,-78.8735,3.659
68377,33.5646,-81.8078,3.39233333
68378,40.5537301,-74.2558299,3.959
68381,43.194,-112.3454,3.999
68382,33.9815,-83.8952,3.32066666
68383,40.1295,-91.5266,3.01566666
68386,44.6222,-88.7513,3.559
68389,43.7447,-87.966,3.499
68394,41.2279,-111.9682,3.44233333
68396,35.1984,-101.8316,3.04233333
68403,39.9651,-76.7315,4.199
68405,31.46,-96.066,3.549
68406,36.058,-102.5123,3.199
68411,36.3484,-96.8025,3.044
68416,32.7333,-101.9541,3.099
68417,32.5193,-94.7622,3.20733333
68419,29.0574,-99.0069,3.169
68420,39.693,-92.0396,3.099
68421,28.3074,-97.275,3.074
68423,40.1787,-118.4775,3.649
68424,32.6056,-98.2138,3.099
68428,29.2152,-99.7782,3.359
68432,36.5692,-87.3413,3.199
68434,34.3734,-92.8205,3.439
68440,35.1087,-89.9663,2.979
68441,34.5211,-82.6478,2.959
68444,40.1167,-74.7775,3.159
68446,37.5774,-101.3546,3.399
68447,37.8895,-87.0542,3.999
68451,43.4499,-92.2841,3.56566666
68453,31.7713,-84.794,3.699
68458,43.0658,-85.9341,3.5490000000000004
68462,29.58,-90.7059,3.099
68463,30.0049,-91.8202,3.329
68465,30.5061,-82.954,3.32733333
68466,42.6744,-88.2721,3.274
68468,30.5408,-88.1885,3.039
68469,35.0753,-92.4692,3.399
68471,26.92,-80.1128,3.95733333
68476,31.0927,-87.4762,3.13566666
68480,36.1901,-94.1574,3.14233333
68482,49.0846258,-79.1128169,4.563371218333334
68493,30.3796,-83.8135,3.739
68494,36.7254,-78.1287,3.949
68497,42.8724,-112.4647,3.459
68499,44.1727,-112.2293,4.299
68506,40.7811,-76.3451,3.699
68511,32.1278,-106.6571,2.949
68512,33.531,-84.6678,3.249
68518,32.8866,-83.3349,3.359
68520,39.4787,-75.138,3.459
68522,40.5678,-89.6251,3.739
68524,34.2099,-77.8866,3.399
68531,42.2286,-91.8867,3.449
68533,38.6688,-88.4758,3.899
68534,36.9716,-86.4378,3.05733333
68535,43.05194,-91.1409933,3.499
68541,36.2842,-76.9902,3.56233333
68542,42.9018,-78.8487,3.999
68549,44.8357,-108.3919,3.657
68552,37.3409,-87.5034,3.399
68556,30.0688,-90.6285,3.199
68559,40.2684,-94.0282,2.95566666
68562,29.447,-90.3096,3.499
68572,30.0049,-91.8202,3.067
68574,40.6658,-74.1913,3.099
68581,46.3454,-120.1925,4.414
68588,33.585359,-7.6452584,3.649
68592,33.5214,-81.9547,3.159
68593,32.6056,-98.2138,2.924
68594,32.8168,-79.9687,3.199
68595,30.4456,-91.2098,3.03233333
68596,36.5976,-91.646,3.499
68598,31.9113,-94.6826,3.349
68602,36.1057,-77.7131,3.339
68606,35.3125,-80.6485,3.799
68613,40.0574,-76.5515,3.389
68618,42.5733,-90.2348,3.399
68621,36.6771,-80.6997,3.29066666
68622,38.6663,-80.7116,3.86566666
68623,41.0676,-85.0174,3.859
68624,30.4241,-88.5289,3.459
68625,44.9733,-92.5505,3.559
68626,41.3807,-89.464,3.249
68630,37.0757,-94.5018,3.199
68634,44.6799707,-63.5720232,3.908369545
68639,51.0456064,-114.057541,3.8444811975000004
68641,55.100373,-128.067627,4.56334147
68642,36.1126365,-80.0144842,3.099
68643,35.1635,-78.737,3.199
68644,48.2375,-101.278,3.599
68650,39.1413,-84.506,3.899
68653,43.7403,-87.7316,3.21566666
68656,48.1814,-103.6364,3.44733333
68659,44.0154,-92.478,3.549
68663,48.1814,-103.6364,3.519
68665,44.2136,-103.3717,3.13733333
68671,40.6343,-97.5991,3.28233333
68672,41.9903787,-70.9750426,3.699
68674,30.3526,-97.3883,3.099
68684,29.7333,-90.831,2.999
68685,39.1238,-94.5541,3.344
68689,30.2356,-92.7481,3.609
68690,40.7656,-82.5275,3.499
68691,43.5653,-76.1268,4.099
68692,42.1669832,-76.8202973,3.899
68693,30.0422,-91.0497,3.499
68696,28.4053,-97.749,3.01566666
68697,27.5625,-99.4874,2.979
68698,41.5327,-87.8781,3.499
68699,25.4665,-80.4472,3.344
68701,41.4892,-87.8363,3.3565
68702,35.0743,-81.6552,3.19066666
68708,41.5565,-90.6053,3.86233333
68716,41.2222218,-73.0570603,3.599
68722,40.2924,-110.0093,3.759
68730,32.0243,-102.1147,3.43733333
68733,50.630898,-79.1128169,3.7049765975
68734,43.4871,-112.0362,3.75566666
68737,44.5241,-89.5507,3.559
68738,40.4757,-93.0044,3.214
68740,41.3044,-82.9781,3.379
68741,46.8918,-102.7925,3.53233333
68742,32.8497,-104.4268,3.439
68796,39.8433,-85.426,3.699
68797,41.4892,-87.8363,3.359
68798,31.3624,-110.9336,4.249
68799,32.3455,-89.6572,3.199
68801,30.0987,-98.4169,3.399
68803,30.9538,-95.9091,3.18233333
68806,29.9058,-90.1434,3.06566666
68808,34.0578,-78.8876,3.269
68813,42.8098,-84.7909,3.789
68814,34.9044,-110.1672,3.65566666
68815,29.1876,-98.8524,3.246
68821,42.9076585,-78.61786767,3.729
68822,38.4156,-95.8622,3.089
68823,40.7656,-82.5275,4.199
68824,43.7981,-95.3197,3.299
68825,41.2222218,-73.0570603,3.599
68826,41.808434,-79.1128169,3.319
68828,34.4909,-89.0201,3.759
68831,44.9635,-93.2678,3.599
68835,34.9003,-77.5427,3.324
68836,35.5479,-100.9651,3.399
68839,34.4701,-96.0549,3.159
68840,32.4692,-100.4092,3.189
68841,30.5935684,-82.0118255,3.599
68843,29.4632,-98.5238,3.399
68844,30.8926,-102.8842,3.659
68845,36.6118169,-77.5466463,3.799
68847,31.064,-98.1824,2.759
68848,31.452,-97.196,2.86566666
68849,32.4166,-87.0336,3.699
68850,31.5668,-91.4404,3.08233333
68855,49.3799622,-121.44162,5.125365753333333
68856,35.482,-95.5224,2.909
68860,28.8915,-99.0975,3.53566666
68861,43.6344,-91.5009,3.49066666
68864,39.7805,-84.2003,3.67733333
68865,39.1413,-84.506,3.25233333
68868,41.4051,-99.6408,3.299
68869,41.0046,-98.6007,3.32733333
68873,41.4539745,-75.382681,3.58566666
68874,33.4314,-112.6429,3.369
68875,36.1065,-80.0842,2.844
68882,40.1933,-110.0624,3.50233333
68883,44.664,-103.8564,3.299
68885,28.4364,-99.2367,3.599
68886,30.9339,-90.5153,3.01566666
68888,41.3958,-89.8882,3.349
68890,34.8522,-92.4,3.18566666
68891,35.8111,-84.2818,3.439
68892,42.7677,-86.0984,3.799
68893,42.9351,-85.3457,3.789
68894,43.1267,-85.5582,3.449
68895,42.8632,-85.8627,3.399
68897,36.4175798,-84.3140995,3.00733333
68899,42.2694308,-71.6129907,3.649
68900,36.1813,-76.4673,3.599
68901,39.3571,-84.3023,3.159
68902,37.2851,-98.5812,3.114
68903,44.2752,-105.4982,3.379
68907,32.4035,-96.8446,2.89566666
68908,39.9862,-82.9855,3.69233333
68912,34.7231,-97.2281,3.089
68913,43.6281,-95.599,3.14233333
68915,42.4507,-96.5787,3.41233333
68916,32.4522,-99.8665,2.87566666
68919,42.2836393,-79.1128169,4.06566666
68921,32.552,-83.8817,3.18233333
68923,31.1941,-101.4534,3.599
68924,42.6854,-89.0135,3.374
68925,45.3473,-92.9116,3.32733333
68926,43.0044,-88.8084,3.38233333
68927,36.9592782,-79.1128169,3.749
68928,35.0034,-106.0444,3.244
68929,35.991,-79.9937,3.529
68930,32.2949,-81.0321,3.37566666
68933,40.0402,-76.4339,3.979
68935,43.5844,-116.5638,3.899
68936,34.5509,-77.9224,3.599
68937,41.6631,-78.8094,3.71566666
68938,35.6598,-101.4012,3.01566666
68941,42.5834258,-71.2845035,3.68233333
68946,39.8791,-84.193,3.35233333
68947,32.1541,-110.8787,3.30233333
68949,38.2485,-78.1129,3.33233333
68950,43.8445,-92.1829,3.48233333
68951,44.5605,-90.5906,3.339
68952,44.0197,-116.922,3.36566666
68956,43.0822,-89.393,3.599
68957,47.8393,-103.6426,3.52566666
68959,39.9294,-83.6138,3.159
68960,41.2279,-111.9682,3.39233333
68964,36.7507,-98.3577,3.269
68969,40.7776,-111.9311,3.389
68971,31.8801,-102.3448,3.56566666
68972,39.7275,-75.4691,3.899
68974,28.8858,-97.9002,3.174
68976,40.6299,-116.9518,3.389
68977,37.8683,-109.338,3.489
68978,43.5844,-116.5638,3.38566666
68979,34.9044,-110.1672,3.224
68981,39.7426,-92.4711,3.239
68982,42.9258,-83.6181,3.799
68985,40.4685,-93.9862,3.789
68987,28.4364,-99.2367,3.339
68988,30.7496,-98.2383,2.95733333
68989,36.8945,-76.259,3.809
68990,35.0663,-85.6227,3.25233333
68991,47.1253,-118.3809,3.9870000000000005
68992,39.194164,-96.0711041,2.96733333
68993,39.3812,-97.1276,2.97233333
68994,39.816,-97.0487,2.90233333
68995,41.0787079,-73.4692873,3.83233333
68996,43.4871,-112.0362,3.479
69002,44.5241,-89.5507,3.584
69004,43.8487795,-73.4232317,3.749
69005,39.9832,-81.46,3.23233333
69006,40.028,-81.0409,3.539
69007,36.1715,-86.7842,3.24233333
69008,36.1482,-85.5109,3.07733333
69009,33.0646,-97.4779,3.17566666
69010,31.3217,-94.7277,3.659
69013,36.204,-86.3481,3.024
69014,43.0642,-87.9675,3.599
69015,35.066,-85.2481,3.149
69016,36.9323,-84.1006,3.519
69017,32.5224,-93.6668,2.999
69021,47.3952923,-103.2490767,3.64066666
69027,34.7287,-82.2569,3.06566666
69028,39.7805,-84.2003,3.319
69029,38.6280278,-90.1910154,3.114
69030,33.989,-81.2202,3.40733333
69031,30.7857437,-102.8065415,3.452
69032,48.63241795,-87.04512756,4.809575396666667
69036,34.3675,-80.0829,3.36566666
69037,35.7251,-79.456,2.949
69038,34.5098,-79.8539,3.399
69041,35.5951,-77.5907,2.899
69042,33.3594,-79.2958,2.999
69043,44.962,-89.6459,3.33233333
69045,31.1449,-81.4746,3.46066666
69046,43.2281,-86.2562,3.3269999999999995
69047,41.6701,-87.7368,3.219
69048,39.7771,-86.1458,3.66233333
69049,34.7807,-92.2371,3.369
69051,38.5192,-89.8045,3.839
69052,34.6931,-113.5995,3.8689999999999998
69053,33.7749,-112.525,4.899
69055,29.7925,-82.1663,3.799
69057,38.3798,-88.3723,3.7439999999999998
69058,41.5188,-88.1499,3.5490000000000004
69059,33.5986,-86.4963,3.17566666
69061,34.7074,-82.4651,3.06566666
69064,36.2739,-77.2839,3.699
69067,40.741,-84.112,3.08066666
69069,34.8354,-82.3646,3.799
69073,40.1638,-111.6205,3.749
69076,39.5151,-76.1733,3.83233333
69077,28.33,-98.1183,3.199
69078,32.2389,-101.4799,3.659
69079,48.3137,-102.3974,3.549
69084,32.4035,-96.8446,2.849
69085,41.1292,-101.7211,3.014
69088,40.5202,-74.2724,3.419
69091,39.7771,-86.1458,3.229
69095,39.5497,-119.8483,3.999
69096,41.2305,-80.4413,3.93733333
69097,32.7935,-96.7667,2.899
69098,30.196,-98.0938,3.049
69099,30.2403,-92.2668,3.149
69100,43.4871,-112.0362,3.599
69101,33.5986,-86.4963,3.12233333
69102,40.3031,-88.1549,3.699
69103,32.3207,-102.552,3.689
69104,32.7935,-96.7667,2.97566666
69106,34.7287,-82.2569,2.96566666
69109,40.2915,-78.4514,3.644
69110,40.4326,-79.2599,3.52733333
69112,41.2932,-89.071,3.4889999999999994
69115,43.621,-96.9424,2.97733333
69117,41.5015,-83.7367,3.699
69119,35.3127,-106.5537,3.52566666
69122,33.4051,-90.8909,3.299
69123,34.7662,-96.6681,3.10733333
69124,27.4255,-80.3431,3.50566666
69125,41.732,-92.445,3.819
69127,30.7265747,-90.5089815,2.999
69128,44.3019,-84.7491,3.399
69132,31.1941,-101.4534,4.059
69133,32.7281,-103.16,3.729
69134,35.4802,-97.2666,3.33733333
69135,39.8393,-84.4176,3.34066666
69137,31.5599,-97.1882,2.889
69139,29.1023,-97.2871,3.099
69141,37.7611,-100.0182,3.789
69142,39.0877,-108.5673,3.989
69143,37.7374,-88.5457,3.689
69144,30.7509,-98.6763,3.23233333
69145,38.8201,-81.7091,3.499
69146,41.018139,-79.1128169,3.569
69149,35.1087,-89.9663,2.969
69150,39.6954,-86.3716,3.479
69151,39.0877,-108.5673,3.999
69152,35.2418,-91.7351,3.36233333
69153,34.1775,-86.8407,3.859
69155,36.6769,-97.3235,3.59566666
69156,35.1087,-89.9663,2.969
69159,41.9959,-77.1304,3.699
69162,41.5743,-85.8309,3.549
69163,43.5396,-96.7311,3.099
69164,31.0753,-97.7297,2.76233333
69165,36.2649,-99.8774,3.23233333
69167,37.9753,-100.8527,3.399
69168,32.3848,-98.9805,3.12733333
69169,39.7968,-88.2749,3.229
69170,39.2623,-81.542,3.464
69171,41.5565,-90.6053,3.649
69172,44.8197,-91.4948,3.40733333
69173,43.1437,-90.6948,3.474
69174,45.6358,-89.4261,3.45233333
69175,44.7721,-93.9192,3.674
69176,47.7152,-104.1679,3.384
69177,41.5067,-95.4506,3.649
69178,26.7244,-81.8485,3.789
69182,42.8631868,-73.7812103,3.899
69183,39.6522,-83.555,3.229
69185,36.6831,-76.9386,3.889
69186,41.6433,-85.005,3.889
69187,33.4492,-90.6447,3.31566666
69188,45.7789,-111.1736,3.63066666
69189,30.8926,-102.8842,3.649
69190,30.7210227,-86.1152184,3.609
69193,39.6635,-80.8569,3.31733333
69194,39.6076,-75.9414,3.83233333
69200,40.1508,-89.372,3.299
69201,46.3553,-94.1983,3.44566666
69203,41.5327,-87.8781,3.339
69207,30.4551,-84.2527,3.619
69211,45.3841,-92.9938,3.37733333
69213,28.46,-98.5487,3.199
69214,39.5362,-107.7729,3.46233333
69215,40.4539249,-79.1128169,3.159
69217,41.0207,-81.8671,3.06566666
69218,42.2331295,-77.1974748,3.949
69220,27.5251,-82.5749,3.699
69221,41.3749,-88.4304,3.799
69222,34.4293,-100.2516,3.799
69223,31.4508,-85.6473,3.989
69226,27.9462,-97.5875,3.199
69228,32.734,-96.2931,2.87066666
69229,35.6538,-88.8354,3.399
69230,35.5344,-81.034,3.189
69233,39.3393,-82.9939,3.799
69234,46.7756,-92.1393,3.499
69235,46.6941,-92.0823,3.339
69236,44.5142,-88.3271,3.39066666
69237,42.9021,-88.2121,3.33233333
69238,43.7533414,-88.4493796,3.34066666
69239,34.7204,-87.7035,3.849
69245,34.772,-76.8772,3.699
69250,40.7,-105.0054,3.199
69252,36.0242,-78.4816,2.95233333
69255,33.5126,-90.1993,3.199
69257,28.3499,-99.6161,3.024
69258,28.9642,-98.4957,3.099
69259,35.1817,-84.8707,3.449
69261,41.9579,-87.9442,3.439
69263,33.5088,-88.4096,3.249
69288,41.8236361,-90.5382696,3.624
69289,46.7756,-92.1393,3.499
69290,43.7533414,-88.4493796,3.44566666
69291,38.9387,-111.8652,3.70566666
69294,43.9377,-90.8131,3.24233333
69295,51.2647972,-105.984596,4.902402586666667
69296,46.7221,-92.4923,3.319
69297,45.182,-89.6994,3.40733333
